Reaching out to members in your area is a great way to find new patients and gain recognition in your community. Connecting with local patients on HealthTap will provide you the opportunity to suggest an in person appointment, and will allow you to keep track of their health and wellbeing.	Contactando a nuestros miembros en tu área es una gran forma de encontrar nuevos pacientes y ganar reconocimiento en tu comunidad. Conectando con pacientes locales en HealthTap te brindará la oportunidad de sugerir uno en una cita en persona, y te permitirá ratrear su salud y bienestar.
It appears your HealthTap profile is still incomplete. You can quickly add to it gain and even more visibility in front of millions of patients and colleagues who are looking for your expertise on all mobile devices and web channels.	Parece que tu perfil HealthTap sigue incompleto. Puedes agregarle rápidamente para ganar aún más visibilidad frente a millones de pacientes y colegas que están buscando tu destreza en todos los dispositivos móviles y canales web.
If you have any questions about how to improve your DocScore, we'd be happy to help! Please contact us directly at 	Si tienes alguna pregunta acerca de cómo mejorar tu DocScore, ¡estaremos felices de ayudar Por favor contáctanos directamente a 
If you wish to no longer receive this kind of email from HealthTap, please just	Si desear no recibir más este tipo de correos electrónicos de HealthTap, por favor sólo
let us know.	haznos saber.
We’re excited to share that starting today you’re qualified to get our Premier services of faster answers and longer questions for free!	¡Estamos emocionados de compartir que a partir de hoy estas calificado para obrener tus servicios Premium de respuestas más rápidas y pregutnas más largas gratis!
Share HealthTap with loved ones and friends and get our “Premier” status while helping them access the best doctors and most trusted health information.	Comparte HealthTap con tus seres queridos y amigos y obtén estado “Premier” mientras les ayudas a accesar a los mejores doctores y la información más confiable.
When 3 of your loved ones or friends sign up to HealthTap, we’ll show our appreciation with a free	Cuando 3 de tus seres queridos o amigos se registren a HealthTap, ¡te mostraremos nuestra apreciación con una
expedited answer	respuesta expedita gratis
(faster response) or	(respuestá más rapida) o
50 extra characters	50 caracteres extra
for your question!	por tu pregunta!
When 10 of your friends sign up to HealthTap, we’ll show even more appreciation with a	Cuando 10 de tus seres queridos o amigos se registren a HealthTap, ¡te mostraremos nuestra apreciación con un
month of unlimited questions	mes de preguntas ilimitadas
with expedited answers or 50 extra characters!	con respuestas expeditas o 50 caracteres extras!
Getting Premier Status is easy: all you have to do is invite your friends to HealthTap via email, SMS, Facebook, Twitter, and Google+ and copy/paste the following unique link into the invitation:	Obener Estado Premier es fácil: todo lo que tienes que hacer es invitar a tus amigos a HealthTap vía correo electrónico, SMS, Facebook, Twitter y Google+ y copiar y pefas el siguiente enlace único en la invitación:
By sharing HealthTap with loved ones and friends, you can get faster, more detailed answers from our doctors and help make our world a healthier, happier place.	Compartiendo HealthTap con tus seres queridos y amigos, hará que tengas respuestas más rápidas y detalladas de nuestros doctores y ayudes a hacer de nuestro mundo un lugar más sano, feliz.
ASK A QUESTION TODAY!	¡HAZ UNA PREGUNTA HOY!
Boost your DocScore, build more patient loyalty, and serve your patients better by inviting them to join you on HealthTap.	Impulsa tu DocScore, construye lealtdad de pacientes, y sirve a tus pacientes mejor invitándolos a unirse a tu en HealthTap.
You have a special opportunity to send real-time practice updates to your patients on HealthTap and get appointment requests online. Additionally we will notify you when your patients ask questions on HealthTap so you can stay up-to-date on their Health Activity and provide them with meaningful answers.	Tienes una oportunidad especial de enviar actualizaciones de consultorio en tiempo real a tus pacientes en HealthTap y tener solicitudes de citas en línea. Adicionalmente te notificaremos cuando tus pacientes hagan preguntas en HealthTap para que puedas estar actualizado en su Actividad de Salud y brindarles respuestas significativas.
If you have any questions about inviting and interacting with your patients on HealthTap, we'd be happy to help! Please contact us directly at 	Si tienes alguna pregunta acerca de mejorar e interactuar con tus pacientes en HealthTap, ¡estaremos felices de ayudar! Por favor contáctanos directamente a 
We suggest changing the password to your own in your	Sugerimos cambiar la contraseña a la tuya propia en tu
as soon as you log into your account. If you would like additional assistance accessing HealthTap, please contact HealthTap Support at support@healthtap.com.	tan pronto como ingreses a tu cuenta. Si quisieras apoyo adicional para accesar a HealthTap, por favor contarta al Apoyo HealthTap a support@healthtap.com.
Trending questions	Preguntas en tendencia
Colleagues you may know	Colegas que puedes conocer
Add to network	Agregar a red
News for you	Noticias para ti
New questions for you	Nuevas preguntas para ti
total	total
Your Network Activity This Week	Tu Activida de Red Esta Semana
Your DocScore	Tu DocScore
Your shared insights	Tus perspicacias compartidas
Peer review	Revisión en pares
here's your week in review	aquí está tu semana en revisión
Let’s get you set up to see your patients virtually. "It's easy; the first step is to take the quick self-guided training tutorial; It only takes a few minutes. "	Vamos a prepararte para ver a tus pacientes virtualmente. “Es fácil, el primer paso es tomar un tutorial de entrenamiento autoguiado; sólo toma unos cuantos minutos. “
Note: the self-guided tutorial is only available on your computer web browser.	Nota: el tutorial de entrenamiento autoguiad sólo está disponible en el navegador web de tu computadora.
Have questions? Want more support? We'd love to help!	¿Tienes preguntas? ¿Quieres más apoyo? ¡Nos encantaría ayudar!
Best,	Mejor,
Dr Damian Tomic	Dr Damian Tomic
Clinical Director Primary and Integrated Care	Director Clínico de Atención Primaria e Integrada
The tutorial will walk you through a simulated virtual consult and system functionality and should take about 10-15 minutes, and needs to be completed on a computer (not an iPhone or iPad Pro). The tutorial must be completed prior to conducting any live consultations to ensure you understand important aspects of online consulting etiquette as well as testing your PC for video consulting.	El tutorial te guiará a través de una consulta virtual simulada y funcionalidad de sistema y debe tomar al rededor de 10-15 minutos, y necesta ser completado en una computadora (no un iPhone o iPad Pro). El tutorial debe ser completado antes de cunducir cualquier consulta en vivo para asegurar que entiendes aspectos importantes del protocolo de consulta en línea así como probar tu PC para consulta en video.
Please add this website to your “favourites” by selecting the star icon at the top right of your web browser.	Por favor agrega este sitio web a tus “favoritos” seleccionando ícono de la estrella en derecha superior de tu navegador web.
Once logged in, you can access your tutorial while in HealthTap below:	Una vez ingresado, puedes acceder a tu tutotial mientras estés en HealthTap debajo:
Kind regards,	Saludos Cordiales,
Kat	Kat
Kathryn Swart	Kathryn Swart
