The tutorial will walk you through a simulated virtual consult and system functionality and should take about 10-15 minutes, and needs to be completed on a computer (not an iPhone or iPad Pro). The tutorial must be completed prior to conducting any live consultations to ensure you understand important aspects of online consulting etiquette as well as testing your PC for video consulting.	本教程将引导您完成模拟虚拟咨询和系统功能，需要大约10-15分钟，需要在电脑（不是iPhone或iPad Pro）上完成。教程必须在进行任何现场咨询之前完成，以确保您了解在线咨询礼仪以及测试您的PC的视频咨询。
Please add this website to your “favourites” by selecting the star icon at the top right of your web browser.	请通过选择网络浏览器右上方的星形图标将此网站添加到您的“收藏夹”。
Once logged in, you can access your tutorial while in HealthTap below:	登录后，您可以在下面的HealthTap中访问您的教程：
Kind regards,	亲切的问候，
Kat	Kat
Kathryn Swart	Kathryn Swart
Project Coordinator – The Virtual DHB	项目协调员 - 虚拟DHB
Email: virtualhealth@waikatodhb.health.nz  |  Mobile: 0277-855-621	邮箱：virtualhealth@waikatodhb.health.nz  |  手机: 0277-855-621
This is your final reminder to complete your tutorial. Your self-guided tutorial shows you what it looks like to receive a Virtual Consult from a patient. Be prepared when a real patient needs you, and take a few minutes now and complete the training to be a virtual care expert.	这是您完成个人指导的最后提醒。您的自学指南将向您展示从患者那里获得虚拟咨询的样子。当真正的患者需要您时，准备好，现在需要几分钟，完成培训，成为一名虚拟护理专家
Kate Yeo	Kate Yeo
Associate Director of Nursing	护理副主任
Virtual Health and Older Persons	虚拟健康和老年人口
You can also access the tutorial anytime by logging into your account on a computer and clicking the tutorial link in the top right:	通过在电脑上登录您的帐户，您可以随时访问教程，然后点击右上角的教程链接：
Darrin	Darrin
Darrin Hackett	Darrin Hackett
Executive Director of Virtual Care and Innovation	虚拟护理和创新执行董事
Waikato DHB	Waikato DHB
Ruth	Ruth
FACEM FDRHM	FACEM FDRHM
Clinical Director Thames Hospital	Thames医院临床主人
Emergency Physician Waikato Hospital	Waikato Hospital急救医师
Did you know that	您知道吗
virtual care is the best way for you to provide the right care at the right time and place?	虚拟护理是您在正确的时间和地点提供适当护理的最佳方式？
Without commute or waiting room delays, your patients get to talk to you when they need you most and you get to provide more convenient, effective care.	没有通勤或等待房间延迟，当他们最需要您时，您的病人将与您谈话，您提供更方便，有效的护理。
To make it easier for you to learn about delivering the best care, there is a short interactive tutorial for you once you login!	为了让您更容易了解如何提供最好的护理，一旦您登录就有一个简短的互动教程！
If you have any questions or issues, please contact our Customer Care Team at	如果您有任何问题或疑问，请联系我们的客户医疗团队
thevirtualdhb@healthtap.com.	thevirtualdhb@healthtap.com.
offer your patients a new and convenient access to healthcare.	为您的患者提供一种新的，方便的医疗保健
HealthTap is the world’s first Health Operating System, allowing	HealthTap是世界上第一个健康操作系统，允许
doctors in large health systems to provide virtual, end-to-end care to more	医生在大型健康系统中提供虚拟的端到端护理对更
effectively manage patient populations.	有效管理患者人群。
Claim your account	立刻声明您的帐户
today and have the ultimate flexibility. HealthTap HOPES is the solution doctors and	并且拥有极致的灵活性。HealthTap HOPES是各地医生和
patients everywhere have been waiting for!	病人都在期待的解决方案！
voice, and text chat, helping	视频，和文字聊天，帮助
optimize your day-to-day practice by decreasing patient wait times and improving your efficiency.	通过减少患者的等待时间和提高效率来优化您的日常实践。
Setting your password	设置您的密码
is a major step towards setting up your Virtual Practice!	是建立您的虚拟实践的一个重要步骤！
Once you’ve set your password, you can start seeing your patients virtually.	一旦您设置了密码，您可以开始虚拟看到您的患者。
Studies show that doctors who participate in virtual care are able to help more patients,	研究表明，参与虚拟护理的医生能够帮助更多的患者，
stay better informed about medical procedures and medications, and are	保持更好的医疗程序和药物的了解，以及
overall more satisfied with the type of care they can provide.	总体上对他们可以提供的护理类型更满意
Join us in the healthcare revolution and help improve access to high-quality healthcare around the world!	加入我们的医疗改革，并帮助改善世界各地的高质量医疗保健服务！
or at the	或在
Here are 5 reasons why you should	这里有5个原因为什么您应该
claim your account:	声明您的帐户：
